SK_ID_CURR,N_PREV_APPLICATIONS,N_PREV_REFUSED,N_PREV_APPROVED,PREV_REFUSED_RATIO
291880,9,2,6,0.2222222222222222
291881,2,0,2,0.0
291882,4,0,2,0.0
291883,4,1,3,0.25
291884,3,0,3,0.0
291885,9,0,7,0.0
291886,21,3,9,0.14285714285714285
291887,3,1,2,0.3333333333333333
291888,2,0,2,0.0
291889,3,0,3,0.0
291890,6,2,1,0.3333333333333333
291891,5,0,2,0.0
291892,5,1,4,0.2
291893,1,0,1,0.0
291894,3,0,2,0.0
291895,3,2,1,0.6666666666666666
291896,4,0,4,0.0
291897,3,0,2,0.0
291899,3,0,2,0.0
291900,2,0,1,0.0
291901,4,0,3,0.0
291902,7,1,4,0.14285714285714285
291903,2,0,2,0.0
291904,6,3,3,0.5
291905,7,0,6,0.0
291906,2,1,1,0.5
291907,8,0,7,0.0
291908,9,1,3,0.1111111111111111
291909,3,1,2,0.3333333333333333
291910,8,0,6,0.0
291911,2,0,2,0.0
291912,2,0,2,0.0
291913,1,0,1,0.0
291914,2,0,2,0.0
291915,7,4,3,0.5714285714285714
291916,5,0,4,0.0
291917,1,0,1,0.0
291918,1,0,1,0.0
291919,4,1,2,0.25
291920,2,0,2,0.0
291921,1,0,1,0.0
291922,2,1,1,0.5
291924,3,1,1,0.3333333333333333
291925,12,2,6,0.16666666666666666
291926,3,1,2,0.3333333333333333
291927,3,0,3,0.0
291928,11,6,3,0.5454545454545454
291930,4,0,4,0.0
291931,5,1,4,0.2
291932,1,0,1,0.0
291933,1,0,1,0.0
291934,5,0,3,0.0
291936,4,0,3,0.0
291937,8,1,7,0.125
291939,2,0,1,0.0
291940,3,0,3,0.0
291941,8,0,6,0.0
291942,7,2,4,0.2857142857142857
291943,4,0,1,0.0
291944,5,0,1,0.0
291945,3,0,3,0.0
291946,5,0,3,0.0
291947,24,5,18,0.20833333333333334
291948,1,0,1,0.0
291949,11,1,6,0.09090909090909091
291951,1,0,1,0.0
291952,6,1,5,0.16666666666666666
291953,1,0,1,0.0
291954,2,0,2,0.0
291955,6,1,4,0.16666666666666666
291956,9,1,5,0.1111111111111111
291957,4,0,4,0.0
291958,3,0,3,0.0
291959,16,6,3,0.375
291960,6,4,2,0.6666666666666666
291961,4,0,4,0.0
291962,8,0,8,0.0
291963,3,0,3,0.0
291964,6,1,4,0.16666666666666666
291965,5,1,4,0.2
291966,1,0,1,0.0
291967,3,1,2,0.3333333333333333
291968,4,2,2,0.5
291969,8,2,4,0.25
291971,7,1,5,0.14285714285714285
291972,4,0,4,0.0
291973,5,0,5,0.0
291974,5,1,3,0.2
291975,1,0,1,0.0
291976,3,0,3,0.0
291977,8,1,5,0.125
291978,9,5,4,0.5555555555555556
291979,9,5,1,0.5555555555555556
291980,3,2,1,0.6666666666666666
291981,6,0,3,0.0
291982,4,0,3,0.0
291984,5,0,5,0.0
291985,11,2,7,0.18181818181818182
291986,3,0,2,0.0
291987,3,0,2,0.0
291988,5,1,4,0.2
291989,42,12,15,0.2857142857142857
291990,2,0,2,0.0
291991,7,2,5,0.2857142857142857
291992,3,1,2,0.3333333333333333
291993,9,4,4,0.4444444444444444
291994,7,0,5,0.0
291996,1,0,1,0.0
291997,2,0,2,0.0
291998,5,0,4,0.0
291999,12,4,4,0.3333333333333333
292000,11,2,9,0.18181818181818182
292001,2,1,1,0.5
292002,8,2,2,0.25
292003,9,3,5,0.3333333333333333
292004,5,0,5,0.0
292005,6,0,4,0.0
292006,3,0,3,0.0
292007,4,1,2,0.25
292008,3,0,2,0.0
292009,9,3,3,0.3333333333333333
292010,6,4,2,0.6666666666666666
292011,6,0,5,0.0
292012,5,1,3,0.2
292014,2,0,1,0.0
292015,4,0,4,0.0
292017,5,0,1,0.0
292019,4,1,2,0.25
292020,3,1,2,0.3333333333333333
292021,11,3,5,0.2727272727272727
292022,5,0,5,0.0
292023,7,1,2,0.14285714285714285
292024,3,1,2,0.3333333333333333
292025,1,0,1,0.0
292026,2,1,1,0.5
292027,2,0,2,0.0
292028,15,11,2,0.7333333333333333
292030,2,1,1,0.5
292031,2,0,2,0.0
292032,6,0,6,0.0
292033,8,0,4,0.0
292034,4,0,4,0.0
292035,3,0,3,0.0
292036,1,0,1,0.0
292037,2,0,2,0.0
292038,2,1,1,0.5
292039,3,0,3,0.0
292040,3,0,3,0.0
292041,2,0,2,0.0
292042,4,1,3,0.25
292043,14,3,7,0.21428571428571427
292044,4,0,4,0.0
292045,2,1,1,0.5
292046,8,2,5,0.25
292047,1,0,1,0.0
292048,3,0,2,0.0
292049,9,1,4,0.1111111111111111
292050,1,0,1,0.0
292051,8,2,4,0.25
292052,5,4,1,0.8
292053,3,0,2,0.0
292054,3,0,3,0.0
292055,1,0,1,0.0
292056,8,2,6,0.25
292057,5,0,5,0.0
292058,6,0,6,0.0
292059,6,0,4,0.0
292060,16,1,10,0.0625
292061,3,0,3,0.0
292062,7,0,4,0.0
292063,7,0,3,0.0
292064,1,0,1,0.0
292065,14,4,9,0.2857142857142857
292067,3,1,2,0.3333333333333333
292068,4,3,1,0.75
292069,5,1,4,0.2
292070,4,0,4,0.0
292071,1,0,1,0.0
292072,4,0,4,0.0
292073,1,0,1,0.0
292074,3,0,3,0.0
292075,1,0,1,0.0
292076,7,1,5,0.14285714285714285
292077,1,0,1,0.0
292078,3,0,3,0.0
292079,2,1,1,0.5
292080,1,0,1,0.0
292081,5,0,5,0.0
292082,4,0,4,0.0
292083,4,0,3,0.0
292084,5,1,3,0.2
292085,1,0,1,0.0
292086,6,1,4,0.16666666666666666
292087,4,0,4,0.0
292088,8,0,6,0.0
292089,4,1,3,0.25
292090,2,1,1,0.5
292091,2,1,1,0.5
292092,3,1,2,0.3333333333333333
292093,2,0,2,0.0
292094,3,0,3,0.0
292095,2,0,2,0.0
292096,8,0,5,0.0
292097,8,0,7,0.0
292098,6,0,4,0.0
292099,1,0,1,0.0
292100,11,1,8,0.09090909090909091
292101,1,0,1,0.0
292102,8,0,6,0.0
292103,5,0,2,0.0
292104,4,2,2,0.5
292105,9,2,4,0.2222222222222222
292106,13,4,5,0.3076923076923077
292107,1,0,1,0.0
292108,1,0,1,0.0
292109,9,1,5,0.1111111111111111
292110,1,0,1,0.0
292111,1,0,1,0.0
292112,1,0,1,0.0
292113,2,0,2,0.0
292114,4,0,4,0.0
292115,2,0,2,0.0
292116,8,0,6,0.0
292117,4,0,4,0.0
292118,5,0,4,0.0
292119,7,1,5,0.14285714285714285
292120,5,0,4,0.0
292121,2,1,1,0.5
292123,7,2,3,0.2857142857142857
292124,10,3,5,0.3
292125,6,2,4,0.3333333333333333
292126,6,1,5,0.16666666666666666
292127,9,0,6,0.0
292128,12,3,9,0.25
292129,3,0,3,0.0
292130,5,0,3,0.0
292131,4,0,3,0.0
292132,1,0,1,0.0
292133,4,0,3,0.0
292134,3,0,3,0.0
292135,2,0,2,0.0
292136,2,1,1,0.5
292137,3,0,3,0.0
292138,2,0,2,0.0
292139,6,2,2,0.3333333333333333
292140,8,0,7,0.0
292141,3,0,3,0.0
292142,1,0,1,0.0
292143,1,0,1,0.0
292144,4,2,2,0.5
292145,3,0,3,0.0
292146,6,1,3,0.16666666666666666
292147,6,0,4,0.0
292148,7,1,5,0.14285714285714285
292149,7,3,4,0.42857142857142855
292150,5,0,4,0.0
292152,14,0,4,0.0
292153,2,1,1,0.5
292154,4,1,2,0.25
292155,9,2,7,0.2222222222222222
292156,11,1,9,0.09090909090909091
292157,4,0,1,0.0
292158,1,0,1,0.0
292159,3,0,3,0.0
292160,2,1,1,0.5
292161,7,1,6,0.14285714285714285
292162,7,2,5,0.2857142857142857
292163,9,1,4,0.1111111111111111
292164,3,0,3,0.0
292165,3,0,3,0.0
292166,7,0,6,0.0
292167,6,1,2,0.16666666666666666
292168,12,0,12,0.0
292169,2,0,2,0.0
292170,3,0,3,0.0
292171,2,0,2,0.0
292172,1,0,1,0.0
292173,14,6,2,0.42857142857142855
292174,2,1,1,0.5
292175,5,0,5,0.0
292176,2,0,2,0.0
292177,1,0,0,0.0
292178,4,0,2,0.0
292179,6,0,5,0.0
292180,2,0,2,0.0
292181,8,3,4,0.375
292182,1,0,1,0.0
292184,7,0,2,0.0
292185,14,6,2,0.42857142857142855
292186,22,9,8,0.4090909090909091
292187,10,0,8,0.0
292188,7,3,4,0.42857142857142855
292189,7,3,4,0.42857142857142855
292190,2,0,2,0.0
292191,2,0,2,0.0
292192,5,0,5,0.0
292193,5,1,3,0.2
292194,10,2,5,0.2
292195,4,0,3,0.0
292196,8,0,6,0.0
292197,8,0,4,0.0
292198,7,4,2,0.5714285714285714
292199,1,0,1,0.0
292200,4,0,3,0.0
292201,7,2,5,0.2857142857142857
292202,6,1,3,0.16666666666666666
292203,3,0,3,0.0
292204,7,1,3,0.14285714285714285
292205,8,0,4,0.0
292206,5,1,2,0.2
292207,1,0,1,0.0
292208,3,0,3,0.0
292209,6,1,4,0.16666666666666666
292211,1,0,1,0.0
292212,2,0,1,0.0
292213,1,0,1,0.0
292214,6,1,3,0.16666666666666666
292215,5,0,5,0.0
292216,1,0,1,0.0
292217,4,1,2,0.25
292218,5,1,2,0.2
292219,4,1,3,0.25
292220,3,0,3,0.0
292221,3,0,3,0.0
292222,7,0,4,0.0
292223,5,0,2,0.0
292224,4,1,2,0.25
292225,2,0,1,0.0
292226,1,0,1,0.0
292227,10,2,5,0.2
292228,7,2,2,0.2857142857142857
292230,1,0,1,0.0
292231,4,0,2,0.0
292232,4,1,3,0.25
292233,2,0,2,0.0
292234,6,3,2,0.5
292235,6,0,5,0.0
292236,4,1,2,0.25
292237,9,1,5,0.1111111111111111
292238,3,0,3,0.0
292239,6,1,4,0.16666666666666666
292240,6,0,4,0.0
292241,10,1,9,0.1
292242,8,2,3,0.25
292243,1,0,1,0.0
292245,11,2,8,0.18181818181818182
292246,1,0,1,0.0
292247,1,0,1,0.0
292248,9,2,6,0.2222222222222222
292249,7,0,3,0.0
292250,7,1,3,0.14285714285714285
292251,1,0,1,0.0
292252,5,1,2,0.2
292253,2,0,2,0.0
292254,2,1,1,0.5
292255,9,1,5,0.1111111111111111
292256,4,2,2,0.5
292257,12,2,8,0.16666666666666666
292258,1,0,1,0.0
292259,1,0,1,0.0
292260,4,0,4,0.0
292261,4,1,3,0.25
292262,4,3,1,0.75
292263,7,3,3,0.42857142857142855
292264,3,0,3,0.0
292265,2,0,2,0.0
292266,8,0,6,0.0
292267,5,1,2,0.2
292268,7,0,7,0.0
292269,4,0,4,0.0
292270,12,4,1,0.3333333333333333
292271,3,1,2,0.3333333333333333
292272,10,0,4,0.0
292273,4,1,2,0.25
292274,8,0,7,0.0
292275,4,0,4,0.0
292276,6,0,5,0.0
292277,2,1,1,0.5
292278,16,5,8,0.3125
292279,3,0,3,0.0
292281,8,1,6,0.125
292282,1,0,1,0.0
292283,2,0,1,0.0
292284,4,0,3,0.0
292285,3,1,1,0.3333333333333333
292286,3,1,2,0.3333333333333333
292288,25,14,3,0.56
292289,1,0,1,0.0
292290,5,2,1,0.4
292291,1,0,1,0.0
292292,6,1,3,0.16666666666666666
292293,6,2,2,0.3333333333333333
292295,3,0,2,0.0
292296,14,1,10,0.07142857142857142
292297,1,0,1,0.0
292298,1,0,1,0.0
292299,7,5,1,0.7142857142857143
292300,2,0,2,0.0
292301,3,0,3,0.0
292302,4,0,4,0.0
292303,1,0,1,0.0
292304,1,0,1,0.0
292305,6,0,3,0.0
292306,3,0,2,0.0
292307,1,0,1,0.0
292308,7,0,6,0.0
292309,10,3,7,0.3
292310,6,0,4,0.0
292311,3,0,3,0.0
292312,1,0,1,0.0
292313,1,0,1,0.0
292314,4,0,4,0.0
292315,9,3,2,0.3333333333333333
292316,8,1,6,0.125
292317,1,0,1,0.0
292318,1,0,1,0.0
292319,9,4,2,0.4444444444444444
292320,11,2,6,0.18181818181818182
292321,6,1,4,0.16666666666666666
292322,7,0,4,0.0
292323,2,0,1,0.0
292324,17,9,2,0.5294117647058824
292325,7,2,4,0.2857142857142857
292326,6,0,5,0.0
292327,7,2,4,0.2857142857142857
292328,1,0,1,0.0
292329,3,0,3,0.0
292330,4,0,2,0.0
292331,6,0,3,0.0
292332,10,0,8,0.0
292333,1,0,1,0.0
292334,1,0,1,0.0
292335,3,0,3,0.0
292336,5,1,3,0.2
292337,1,0,1,0.0
292338,1,0,1,0.0
292339,8,2,4,0.25
292340,27,15,5,0.5555555555555556
292341,1,0,1,0.0
292342,9,0,6,0.0
292343,4,1,3,0.25
292344,4,0,3,0.0
292345,15,8,3,0.5333333333333333
292346,4,0,4,0.0
292347,4,0,4,0.0
292348,5,2,3,0.4
292349,4,1,2,0.25
292350,1,0,1,0.0
292351,8,2,5,0.25
292352,6,2,3,0.3333333333333333
292353,4,0,3,0.0
292354,16,1,8,0.0625
292355,2,0,2,0.0
292357,3,0,3,0.0
292358,5,0,2,0.0
292359,10,4,6,0.4
292360,4,0,3,0.0
292362,16,1,15,0.0625
292363,6,1,5,0.16666666666666666
292364,4,0,4,0.0
292365,4,1,2,0.25
292366,5,1,3,0.2
292367,3,0,2,0.0
292368,1,0,1,0.0
292369,2,0,2,0.0
292370,2,0,1,0.0
292371,1,0,1,0.0
292372,2,0,2,0.0
292373,7,1,4,0.14285714285714285
292374,5,1,1,0.2
292375,6,0,4,0.0
292376,2,0,2,0.0
292377,2,0,2,0.0
292378,6,0,5,0.0
292379,20,1,13,0.05
292380,2,0,2,0.0
292381,3,1,2,0.3333333333333333
292382,1,0,1,0.0
292383,8,2,5,0.25
292384,10,2,8,0.2
292385,7,2,3,0.2857142857142857
292386,2,0,2,0.0
292388,10,0,7,0.0
292389,2,0,2,0.0
292390,1,0,1,0.0
292391,3,0,3,0.0
292392,4,3,1,0.75
292393,1,0,1,0.0
292394,1,0,1,0.0
292395,4,1,3,0.25
292396,1,0,1,0.0
292397,2,0,2,0.0
292398,1,0,1,0.0
292399,4,0,3,0.0
292400,12,0,7,0.0
292402,7,1,4,0.14285714285714285
292403,1,0,1,0.0
292404,3,1,1,0.3333333333333333
292405,2,0,1,0.0
292406,1,0,1,0.0
292407,5,2,2,0.4
292408,6,0,6,0.0
292409,11,0,7,0.0
292411,12,9,2,0.75
292412,8,0,6,0.0
292413,4,0,1,0.0
292414,2,0,2,0.0
292415,7,0,3,0.0
292416,1,0,1,0.0
292417,4,1,2,0.25
292418,6,0,5,0.0
292419,1,0,1,0.0
292420,9,2,5,0.2222222222222222
292421,7,1,4,0.14285714285714285
292423,21,7,9,0.3333333333333333
292424,4,0,4,0.0
292425,9,3,6,0.3333333333333333
292426,1,0,1,0.0
292427,1,0,1,0.0
292428,2,0,2,0.0
292429,4,0,4,0.0
292430,3,0,2,0.0
292431,4,1,3,0.25
292432,1,0,1,0.0
292433,1,0,1,0.0
292434,5,0,4,0.0
292435,1,0,1,0.0
292436,5,1,4,0.2
292437,4,1,3,0.25
292438,5,0,2,0.0
292439,10,3,3,0.3
292440,3,1,2,0.3333333333333333
292441,3,0,2,0.0
292442,1,0,1,0.0
292443,1,0,1,0.0
292444,10,1,7,0.1
292445,6,1,4,0.16666666666666666
292446,2,0,2,0.0
292447,9,2,5,0.2222222222222222
292448,2,0,2,0.0
292449,9,2,6,0.2222222222222222
292450,4,1,3,0.25
292451,5,1,3,0.2
292452,2,0,2,0.0
292453,2,0,2,0.0
292454,5,0,3,0.0
292455,3,0,2,0.0
292456,2,0,2,0.0
292458,4,0,2,0.0
292459,1,0,1,0.0
292460,2,0,0,0.0
292461,5,1,4,0.2
292462,3,0,3,0.0
292463,12,5,5,0.4166666666666667
292464,25,9,5,0.36
292465,3,0,2,0.0
292467,2,1,0,0.5
292468,7,0,5,0.0
292469,6,0,5,0.0
292470,1,0,1,0.0
292471,4,0,4,0.0
292473,6,1,2,0.16666666666666666
292474,2,0,2,0.0
292475,13,2,9,0.15384615384615385
292476,2,0,2,0.0
292477,8,2,3,0.25
292478,4,0,2,0.0
292479,8,1,3,0.125
292480,1,0,1,0.0
292481,17,5,4,0.29411764705882354
292482,2,0,2,0.0
292483,1,0,1,0.0
292484,3,1,2,0.3333333333333333
292485,4,0,4,0.0
292486,3,0,2,0.0
292487,2,1,1,0.5
292488,4,1,2,0.25
292489,8,0,6,0.0
292490,3,0,3,0.0
292491,9,2,4,0.2222222222222222
292492,11,3,7,0.2727272727272727
292493,4,2,2,0.5
292494,6,2,4,0.3333333333333333
292495,4,0,4,0.0
292496,6,3,3,0.5
292498,2,0,2,0.0
292499,2,0,2,0.0
292500,1,0,1,0.0
292501,1,0,1,0.0
292502,1,0,1,0.0
292503,3,0,3,0.0
292504,2,0,2,0.0
292505,5,0,5,0.0
292506,2,0,2,0.0
292507,10,0,5,0.0
292508,5,2,3,0.4
292509,8,5,3,0.625
292510,2,0,2,0.0
292511,4,2,2,0.5
292512,4,0,4,0.0
292513,1,0,1,0.0
292514,1,0,1,0.0
292515,1,0,1,0.0
292516,10,2,4,0.2
292517,3,0,3,0.0
292518,2,0,2,0.0
292519,7,0,3,0.0
292520,3,0,2,0.0
292521,2,0,2,0.0
292522,7,0,6,0.0
292523,6,1,4,0.16666666666666666
292524,2,0,2,0.0
292525,2,0,2,0.0
292526,5,2,1,0.4
292527,7,0,5,0.0
292528,8,1,5,0.125
292529,8,5,2,0.625
292530,2,0,2,0.0
292531,4,2,2,0.5
292533,7,0,3,0.0
292534,1,0,1,0.0
292535,4,2,2,0.5
292536,11,2,5,0.18181818181818182
292537,2,0,2,0.0
292538,5,0,5,0.0
292539,5,0,4,0.0
292540,2,1,1,0.5
292541,8,1,6,0.125
292542,5,0,2,0.0
292543,7,0,7,0.0
292544,3,0,3,0.0
292545,3,0,3,0.0
292546,2,0,2,0.0
292547,1,0,1,0.0
292548,4,0,4,0.0
292549,3,0,2,0.0
292550,1,0,1,0.0
292551,9,1,7,0.1111111111111111
292552,8,0,6,0.0
292553,5,2,3,0.4
292554,3,1,2,0.3333333333333333
292555,12,4,3,0.3333333333333333
292556,3,0,3,0.0
292557,1,0,1,0.0
292558,3,0,3,0.0
292559,1,0,1,0.0
292560,8,3,3,0.375
292562,9,0,5,0.0
292563,4,2,2,0.5
292564,8,2,5,0.25
292565,5,2,2,0.4
292566,2,0,1,0.0
292567,7,3,2,0.42857142857142855
292568,4,0,4,0.0
292569,5,0,3,0.0
292570,4,0,3,0.0
292571,2,1,1,0.5
292572,4,0,4,0.0
292573,30,20,8,0.6666666666666666
292574,13,4,5,0.3076923076923077
292575,6,2,3,0.3333333333333333
292576,6,0,6,0.0
292577,4,1,3,0.25
292578,1,0,1,0.0
292579,5,0,4,0.0
292580,7,1,6,0.14285714285714285
292581,7,0,7,0.0
292582,3,1,2,0.3333333333333333
292583,2,0,1,0.0
292584,2,0,2,0.0
292586,2,0,2,0.0
292587,4,2,2,0.5
292588,4,0,4,0.0
292589,3,0,3,0.0
292590,7,3,3,0.42857142857142855
292591,9,2,5,0.2222222222222222
292592,3,0,1,0.0
292593,10,4,5,0.4
292594,15,4,6,0.26666666666666666
292596,3,0,2,0.0
292597,13,1,3,0.07692307692307693
292598,3,0,3,0.0
292599,14,3,5,0.21428571428571427
292600,6,0,5,0.0
292601,4,0,2,0.0
292602,3,0,3,0.0
292603,2,0,2,0.0
292604,11,2,7,0.18181818181818182
292605,4,2,1,0.5
292606,3,0,2,0.0
292607,6,1,3,0.16666666666666666
292608,12,1,8,0.08333333333333333
292609,1,0,1,0.0
292610,3,0,3,0.0
292612,1,0,1,0.0
292613,3,0,3,0.0
292614,18,5,6,0.2777777777777778
292615,18,6,9,0.3333333333333333
292616,1,0,1,0.0
292617,13,8,4,0.6153846153846154
292618,4,1,2,0.25
292620,3,0,3,0.0
292621,7,1,6,0.14285714285714285
292622,7,5,1,0.7142857142857143
292623,7,0,4,0.0
292624,2,0,1,0.0
292625,2,0,2,0.0
292626,1,0,1,0.0
292627,3,0,3,0.0
292628,4,1,3,0.25
292629,3,0,3,0.0
292630,4,0,3,0.0
292631,2,0,2,0.0
292632,2,0,1,0.0
292633,4,1,2,0.25
292634,7,0,4,0.0
292636,2,1,1,0.5
292637,5,0,2,0.0
292638,2,0,2,0.0
292639,2,0,2,0.0
292640,1,0,1,0.0
292641,5,0,4,0.0
292642,1,0,1,0.0
292643,8,2,6,0.25
292644,3,0,3,0.0
292645,2,0,2,0.0
292646,10,1,3,0.1
292647,4,0,3,0.0
292648,2,0,2,0.0
292649,1,0,1,0.0
292650,5,0,3,0.0
292652,3,0,3,0.0
292653,2,0,1,0.0
292654,1,0,1,0.0
292655,2,0,2,0.0
292656,2,0,2,0.0
292658,3,0,3,0.0
292659,3,0,2,0.0
292660,2,0,2,0.0
292661,2,0,2,0.0
292663,1,0,1,0.0
292664,10,2,5,0.2
292665,3,1,2,0.3333333333333333
292666,1,0,1,0.0
292667,7,1,4,0.14285714285714285
292668,5,2,3,0.4
292669,3,0,2,0.0
292670,7,2,3,0.2857142857142857
292671,1,0,1,0.0
292672,18,6,4,0.3333333333333333
292673,5,1,3,0.2
292674,2,0,2,0.0
292675,6,1,4,0.16666666666666666
292676,9,0,5,0.0
292677,2,0,2,0.0
292678,7,2,2,0.2857142857142857
292679,3,0,3,0.0
292681,8,0,6,0.0
292682,9,0,9,0.0
292683,10,0,3,0.0
292684,11,4,7,0.36363636363636365
292685,1,0,1,0.0
292686,2,1,1,0.5
292687,5,0,3,0.0
292688,1,0,1,0.0
292689,4,0,2,0.0
292690,10,2,6,0.2
292691,2,1,1,0.5
292692,8,2,3,0.25
292693,1,0,1,0.0
292694,1,0,1,0.0
292695,1,0,1,0.0
292696,5,1,4,0.2
292697,9,0,6,0.0
292698,9,7,1,0.7777777777777778
292699,5,0,5,0.0
292700,7,2,3,0.2857142857142857
292701,6,0,6,0.0
292702,15,2,8,0.13333333333333333
292703,9,1,7,0.1111111111111111
292704,3,0,3,0.0
292705,2,0,1,0.0
292706,8,1,3,0.125
292707,1,0,1,0.0
292708,21,11,9,0.5238095238095238
292709,3,0,3,0.0
292710,1,0,1,0.0
292711,3,0,3,0.0
292712,2,0,2,0.0
292713,3,0,2,0.0
292715,7,0,6,0.0
292716,8,2,5,0.25
292717,15,5,6,0.3333333333333333
292718,8,2,6,0.25
292719,11,1,9,0.09090909090909091
292720,1,0,1,0.0
292721,8,0,4,0.0
292722,7,3,3,0.42857142857142855
292723,2,0,2,0.0
292724,1,0,1,0.0
292725,1,0,1,0.0
292726,3,0,1,0.0
292727,5,0,3,0.0
292728,3,0,3,0.0
292729,1,0,1,0.0
292730,4,0,4,0.0
292731,8,2,3,0.25
292732,4,0,3,0.0
292733,4,1,3,0.25
292734,6,0,3,0.0
292735,4,0,2,0.0
292736,5,0,3,0.0
292737,6,0,5,0.0
292738,4,0,3,0.0
292739,2,0,2,0.0
292740,1,0,1,0.0
292741,6,0,5,0.0
292742,5,1,3,0.2
292744,6,0,6,0.0
292745,1,0,1,0.0
292746,1,0,1,0.0
292747,1,0,1,0.0
292748,1,0,1,0.0
292749,1,0,1,0.0
292750,1,0,1,0.0
292751,6,0,5,0.0
292752,5,1,4,0.2
292753,2,0,2,0.0
292754,13,4,5,0.3076923076923077
292755,2,0,1,0.0
292756,7,1,6,0.14285714285714285
292757,7,1,3,0.14285714285714285
292758,3,0,3,0.0
292759,1,0,1,0.0
292760,4,0,4,0.0
292761,2,0,1,0.0
292762,10,1,6,0.1
292763,6,2,1,0.3333333333333333
292764,1,0,1,0.0
292765,7,0,7,0.0
292766,2,0,2,0.0
292768,10,2,4,0.2
292769,2,0,2,0.0
292770,8,5,2,0.625
292771,6,3,3,0.5
292772,3,0,3,0.0
292773,1,0,1,0.0
292774,3,0,1,0.0
292775,11,4,2,0.36363636363636365
292776,7,2,4,0.2857142857142857
292777,6,5,1,0.8333333333333334
292778,1,0,1,0.0
292779,2,1,1,0.5
292780,2,0,2,0.0
292781,9,0,8,0.0
292782,2,0,2,0.0
292783,1,0,1,0.0
292784,7,3,4,0.42857142857142855
292785,5,0,5,0.0
292786,12,3,9,0.25
292787,2,1,1,0.5
292788,5,1,4,0.2
292789,2,0,2,0.0
292790,1,0,1,0.0
292791,10,1,6,0.1
292792,8,0,6,0.0
292793,2,0,2,0.0
292794,4,0,1,0.0
292795,5,1,2,0.2
292796,7,0,7,0.0
292797,9,1,7,0.1111111111111111
292798,2,0,1,0.0
292799,2,0,2,0.0
292800,3,1,2,0.3333333333333333
292801,2,0,2,0.0
292802,15,6,3,0.4
292803,2,0,1,0.0
292805,4,0,2,0.0
292806,2,0,2,0.0
292807,5,3,2,0.6
292808,1,0,1,0.0
292809,1,0,1,0.0
292810,4,1,3,0.25
292811,4,0,2,0.0
292812,4,0,4,0.0
292813,2,0,2,0.0
292814,5,2,2,0.4
292815,9,1,7,0.1111111111111111
292816,10,4,2,0.4
292817,1,0,1,0.0
292818,3,0,2,0.0
292819,1,0,1,0.0
292821,4,0,3,0.0
292822,1,0,1,0.0
292823,6,3,3,0.5
292824,3,0,3,0.0
292825,8,0,3,0.0
292826,9,2,3,0.2222222222222222
292827,5,0,5,0.0
292828,2,0,2,0.0
292829,2,1,1,0.5
292830,4,1,3,0.25
292831,4,1,3,0.25
292832,5,0,4,0.0
292833,3,0,3,0.0
292834,4,0,2,0.0
292836,5,2,3,0.4
292837,6,0,3,0.0
292838,15,5,9,0.3333333333333333
292839,1,0,1,0.0
292840,6,0,4,0.0
292841,3,1,2,0.3333333333333333
292842,1,0,1,0.0
292843,3,0,2,0.0
292844,3,0,2,0.0
292845,1,0,1,0.0
292846,1,0,1,0.0
292847,5,0,5,0.0
292848,6,0,3,0.0
292849,1,0,1,0.0
292850,2,0,2,0.0
292851,3,1,2,0.3333333333333333
292852,8,1,7,0.125
292853,10,1,4,0.1
292854,15,5,3,0.3333333333333333
292855,2,0,2,0.0
292856,1,0,1,0.0
292857,4,1,2,0.25
292859,2,0,2,0.0
292860,4,0,4,0.0
292861,2,0,2,0.0
292862,3,0,3,0.0
292863,13,2,5,0.15384615384615385
292864,3,0,2,0.0
292865,1,0,1,0.0
292866,2,1,1,0.5
292867,2,0,2,0.0
292868,2,0,2,0.0
292869,3,0,3,0.0
292870,1,0,1,0.0
292871,1,0,1,0.0
292872,3,1,2,0.3333333333333333
292873,3,1,2,0.3333333333333333
292874,1,0,1,0.0
292875,3,0,3,0.0
292876,6,0,5,0.0
292877,1,0,1,0.0
292878,15,4,9,0.26666666666666666
292879,8,1,4,0.125
292880,11,3,7,0.2727272727272727
292881,1,0,1,0.0
292882,7,0,5,0.0
292883,7,0,6,0.0
292884,3,0,3,0.0
292885,1,0,1,0.0
292886,2,0,1,0.0
292887,8,2,6,0.25
292888,6,0,5,0.0
292889,4,1,2,0.25
292890,9,0,9,0.0
292891,3,0,3,0.0
292892,3,1,2,0.3333333333333333
292893,10,0,8,0.0
292894,4,0,3,0.0
292895,3,0,2,0.0
292896,5,3,2,0.6
292898,11,0,10,0.0
292899,10,0,10,0.0
292900,4,1,3,0.25
292901,5,3,1,0.6
292902,2,0,2,0.0
292903,2,1,1,0.5
292904,4,0,4,0.0
292905,14,3,7,0.21428571428571427
292906,1,0,1,0.0
292907,6,0,4,0.0
292908,1,0,1,0.0
292909,3,0,2,0.0
292910,3,0,3,0.0
292911,1,0,1,0.0
292912,2,0,2,0.0
292913,2,1,1,0.5
292914,4,1,2,0.25
292915,8,1,4,0.125
292916,2,1,1,0.5
292917,5,0,4,0.0
292918,1,0,1,0.0
292919,9,3,5,0.3333333333333333
292920,7,1,3,0.14285714285714285
292921,23,4,7,0.17391304347826086
292922,4,0,4,0.0
292923,3,2,1,0.6666666666666666
292924,4,0,3,0.0
292925,22,3,15,0.13636363636363635
292926,3,2,1,0.6666666666666666
292928,1,0,1,0.0
292929,10,3,7,0.3
